comments_interaction,dlrp,family,iuphar,multidata_name_1,multidata_name_2,score_1,score_2,source
,False,,False,Q9UK05,Q04771,,,Ramilowski2015
,False,,False,Q05397,Q08043,,,Wang
,False,,False,Q9NQ66,Q02156,,,KEGG
,False,,False,O14920,P61626,,,PhosphoPoint
,False,,False,P49407,Q08499,,,BioGRID
,False,,False,Q5VWQ8,P01111,,,Signor
,False,,False,P10721,Q14451,,,BioGRID;CancerCellMap;HPRD;IntAct
,False,,False,P37840,P62258,,,HPRD
,False,,False,O14733,Q9Y4K3,,,HPRD
,False,,False,Q96T60,P49863,,,IntAct
,False,,False,P06241,P41240,,,Adhesome;HPRD;IntAct
,False,,False,P27986,Q13480,,,ACSN;Wang
,False,,False,P00519,Q13153,,,Adhesome
,False,,False,P07948,Q9HBA0,,,TRIP
,False,,False,P06493,P06241,,,PhosphoPoint
,False,,False,P23458,Q14289,,,Wang
,False,,False,P31785,Q01113,,,Wang
,False,,False,O75460,P49768,,,HPRD
,False,,False,P62993,P12931,,,Wang
,False,,False,P09603,P21802,,,Signor
,False,,False,P41240,P06756,,,Adhesome
,False,,False,P35222,P16591,,,Wang
,False,,False,Q14005,P01730,,,Kirouac2010;Ramilowski2015
,False,,False,P29350,P06213,,,Adhesome
,False,,False,P01127,P20908,,,BioGRID
,False,,False,P01241,P00505,,,IntAct
,False,,False,P06239,Q13291,,,Wang
,False,,False,Q96B97,Q08043,,,CA1;Wang
,False,,False,Q14192,P18564,,,Wang
,False,,False,P07550,P61803,,,InnateDB
,False,,False,P31749,Q15942,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,Q04771,P12643,,,PhosphoPoint
,False,,False,P33151,Q99569,,,BioGRID;HPRD
,False,,False,P50281,P21802,,,IntAct
,False,,False,P35348,Q8IWK6,,,IntAct
,False,,False,O95750,P54756,,,Signor
,False,,False,P04049,Q02156,,,HPRD;InnateDB
,False,,False,P62993,P06213,,,Wang
,False,,False,P23396,P39019,,,Wang
,False,,False,P11274,P08631,,,PhosphoPoint
,False,,False,P06241,Q96J02,,,MIMP;PhosphoSite;PhosphoSite_dir;dbPTM;phosphoELM
,False,,False,P06748,P62258,,,BioGRID;InnateDB
,False,,False,P42336,O15530,,,Adhesome;KEGG;Wang
,False,,False,O95477,Q86UK0,,,IntAct
,False,,False,P30530,P06239,,,PhosphoPoint
,False,,False,O15230,P50895,,,BioGRID;HPRD
,False,,False,P22681,P43405,,,Adhesome;Wang
,False,,False,P31946,Q9Y2H1,,,DOMINO;HPRD;IntAct
,False,,False,P60842,Q9P2D0,,,BioGRID
,False,,False,P24043,Q14118,,,Wang
,False,,False,P06239,Q15262,,,IntAct
,False,,False,Q05397,P98161,,,PhosphoPoint
,False,,False,P46109,P29353,,,Wang
,False,,False,P00533,B2RTY4,,,BioGRID
,False,,False,P01375,Q08629,,,IntAct
,False,,False,P06241,P43403,,,PhosphoPoint;Wang
,False,,False,P0CG48,P35998,,,BioGRID
,False,,False,P08620,Q6ZMQ8,,,Signor
,False,,False,P11487,Q8IWU2,,,Signor
,False,,False,P20783,P29322,,,Signor
,False,,False,P06576,Q9UPN3,,,IntAct
,False,,False,P35222,Q15262,,,BioGRID;HPRD
,False,,False,P31749,Q14457,,,PhosphoSite;PhosphoSite_dir
,False,,False,P49765,Q6ZMQ8,,,Signor
,False,,False,O43921,P07333,,,Signor
,False,,False,P53041,Q92934,,,DEPOD
,False,,False,P08887,P40763,,,KEGG;Wang
,False,,False,P05155,Q07954,,,Ramilowski2015
,False,,False,P12931,P17302,,,ACSN;HPRD-phos;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir
,False,,False,O43318,P19525,,,SignaLink3
,False,,False,Q6ZNE5,Q14457,,,ARN;SPIKE
,False,,False,P67775,Q9Y6E0,,,BioGRID
,False,,False,P15056,P61981,,,PhosphoPoint
,False,,False,P49841,P35222,,,KEGG;SPIKE;SignaLink3;Signor
,False,,False,P61769,P26715,,,InnateDB
,False,,False,Q15389,P08581,,,Signor
,False,,False,O43586,P00519,,,SignaLink3
,False,,False,O15520,P22607,,,ACSN;Wang
,False,,False,P41597,O94766,,,IntAct
,False,,False,P78352,Q96B97,,,BioGRID
,False,,False,P52803,Q08345,,,Signor
,False,,False,P35579,P12821,,,BioGRID
,False,,False,P21860,P46934,,,BioGRID
,False,,False,P07942,P16144,,,Wang
,False,,False,Q9Y2Q3,O94874,,,IntAct
,False,,False,P01116,O95661,,,IntAct
,False,,False,P12931,P07355,,,HPRD
,False,,False,Q00535,Q13164,,,PhosphoNetworks
,False,,False,P06748,O15381,,,BioGRID
,False,,False,Q6VMQ6,Q9BXP8,,,HPRD;IntAct
,False,,False,P23458,P08575,,,HPRD
,False,,False,Q95604,P43631,,,KEGG;Wang
,False,,False,P10415,P42574,,,HPRD
,False,,False,P10415,Q16539,,,HPRD
,False,,False,O00212,Q9HAU4,,,HPRD
,False,,False,Q15382,P49815,,,SignaLink3
,False,,False,P63096,P08913,,,HPRD
,False,,False,Q15465,Q99835,,,SignaLink3;Wang
,False,,False,P18031,P08069,,,DEPOD
,False,,False,Q99075,P27701,,,Ramilowski2015
,False,,False,P10636,P27448,,,IntAct
,False,,False,Q16186,P05067,,,InnateDB
,False,,False,O75581,Q13145,,,IntAct
,False,,False,Q8IZP0,P22681,,,Adhesome;DOMINO;IntAct
,False,,False,P10767,P08581,,,Signor;Wang
,False,,False,P07900,P43034,,,Signor
,False,,False,P49771,P06213,,,Signor
,False,,False,P18031,P08581,,,Signor;Wang
,False,,False,P40337,P30046,,,IntAct
,False,,False,P12931,P37173,,,SignaLink3;Signor
,False,,False,P35609,O00151,,,BioGRID;HPRD
,False,,False,P62913,P62081,,,Wang
,False,,False,O00755,Q14332,,,Signor;Wang
,False,,False,P01225,P23945,,,Wang
,False,,False,P24385,P17936,,,IntAct
,False,,False,O15520,P06213,,,Signor
,False,,False,P17612,P50552,,,Adhesome;HPRD;Signor
,False,,False,P17612,Q13936,,,HPRD
,False,,False,P07858,P55957,,,ACSN
,False,,False,Q07812,Q16611,,,BioGRID;HPRD;IntAct
,False,,False,Q05655,P63244,,,PhosphoPoint
,False,,False,P17706,P52333,,,DEPOD
,False,,False,Q14457,Q92574,,,BioGRID
,False,,False,P51572,P10415,,,CA1;Wang
,False,,False,Q96F46,Q8NAC3,,,CellPhoneDB;InnateDB
,False,,False,P01584,P14778,,,HPRD;InnateDB;IntAct;Macrophage;SPIKE
,False,,False,P61586,Q13459,,,IntAct
,False,,False,Q9GZP0,P35968,,,Signor;Wang
,False,,False,Q9HD43,Q05397,,,Adhesome;Wang
,False,,False,P15311,P34741,,,BioGRID;HPRD
,False,,False,Q06124,P48736,,,Wang
,False,,False,Q9BUZ4,O14964,,,IntAct
,False,,False,O60500,Q9Y5K6,,,BioGRID;HPRD
,False,,False,P51681,P61073,,,SignaLink3
,False,,False,P05067,Q13164,,,SignaLink3
,False,,False,P20827,Q06418,,,Signor
,False,,False,O15230,Q8TAX7,,,IntAct
,False,,False,P04054,P14555,,,HPRD
,False,,False,P11142,P78527,,,BioGRID
,False,,False,P67775,P84022,,,SignaLink3
,False,,False,P27216,Q9BVG8,,,HPRD
,False,,False,Q9NRA1,P22607,,,Signor
,False,,False,P61586,Q15654,,,Adhesome;InnateDB;IntAct
,False,,False,P26951,P32927,,,CellPhoneDB;HPMR;HPRD
,False,,False,O43586,P00519,,,BioGRID;HPRD
,False,,False,Q9Y4K3,P62195,,,IntAct
,False,,False,P00533,Q9BZP6,,,IntAct
,False,,False,P01112,P81274,,,HPRD;InnateDB
,False,,False,Q676U5,Q9Y239,,,BioGRID;InnateDB
,False,,False,Q16539,P07949,,,PhosphoPoint
,False,,False,P0CG48,P60953,,,IntAct
,False,,False,P14416,O14775,,,BioGRID
,False,,False,P35568,P22681,,,Wang
,False,,False,Q9UK22,P56817,,,BioGRID
,False,,False,P21333,Q9UBF9,,,HPRD
,False,,False,P46531,O00548,,,SPIKE
,False,,False,P29350,P78324,,,Adhesome;Wang
,False,,False,P60709,Q13319,,,HPRD
,False,,False,P08670,P62993,,,IntAct
,False,,False,P43405,P0CG47,,,HPRD
,False,,False,P28799,P03973,,,HPRD;InnateDB
,False,,False,P10721,P42680,,,BioGRID;HPRD;IntAct
,False,,False,P03372,P24385,,,SPIKE;Wang
,False,,False,O43921,P30530,,,Signor
,False,,False,P46108,O75553,,,HPRD
,False,,False,P09038,P22455,,,DIP;HPRD
,False,,False,P50148,O14745,,,Wang
,False,,False,P22612,Q92934,,,Wang
,False,,False,Q9BX66,Q05397,,,Wang
,False,,False,P04083,P31949,,,BioGRID;HPRD
,False,,False,P05067,Q9NZR2,,,HPRD
,False,,False,P13501,P13611,,,HPRD;InnateDB
,False,,False,Q14790,P51572,,,BioGRID;HPRD;IntAct
,False,,False,Q13418,P14174,,,IntAct
,False,,False,O43921,P29376,,,Signor
,False,,False,P14151,O00592,,,HPRD
,False,,False,P49023,Q13418,,,Adhesome;BioGRID;HPRD
,False,,False,P00519,P04040,,,BioGRID
,False,,False,P29033,P08034,,,HPRD
,False,,False,P27361,P54829,,,Wang
,False,,False,P19634,P35241,,,Adhesome;Wang
,False,,False,P08069,P07900,,,BioGRID
,False,,False,Q9Y4K3,Q9Y6Q6,,,Signor
,False,,False,P11802,Q9UM11,,,MIMP
,False,,False,P07333,Q92835,,,HPRD
,False,,False,P41743,Q9BYG4,,,PhosphoPoint;Wang
,False,,False,Q9GZT5,Q9ULW2,,,Signor;Wang
,False,,False,P05019,P22692,,,ACSN
,False,,False,P61586,P12931,,,Adhesome
,False,,False,Q9UKU0,P17020,,,IntAct
,False,,False,P06493,Q14005,,,HPRD-phos;MIMP;PhosphoPoint;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P08575,P20936,,,HPRD
,False,,False,P15291,P07437,,,HPRD
,False,,False,P09211,Q12933,,,Wang
,False,,False,Q15835,P0DP24,,,PhosphoPoint
,False,,False,P17612,P10071,,,KEGG;Signor;Wang
,False,,False,P16035,P08253,,,Wang
,False,,False,P78352,Q8N2Q7,,,BioGRID;CA1;DOMINO;HPRD;IntAct
,False,,True,Q99988,Q6UXV0,,,CellPhoneDB;Guide2Pharma;Guide2Pharma_CP
,False,,False,P63244,Q9NR09,,,IntAct
,False,,False,Q9Y6W8,P27986,,,Wang
,False,,False,P01009,Q9NRE1,,,HPRD
,False,,False,P05771,P00533,,,ACSN;MIMP
,False,,False,P19174,Q15139,,,Wang
,False,,False,P06493,O00443,,,MIMP;PhosphoSite;PhosphoSite_dir;phosphoELM
,False,,False,Q06124,P06241,,,Adhesome
,False,,False,P46934,P08069,,,Wang
,False,,False,O60716,Q9UMD9,,,BioGRID;HPRD
,False,,False,P10747,P15498,,,SignaLink3
,False,,False,P03372,P07737,,,BioGRID;LMPID
,False,,False,P12931,P60953,,,SPIKE;Signor;Wang
,False,,False,P45983,P01112,,,Adhesome;DIP;HPRD
,False,,False,P36897,Q9NPB6,,,SignaLink3
,False,,False,O00151,O43707,,,BioGRID;HPRD;IntAct
,False,,False,P28068,P25774,,,Macrophage
,False,,False,P01344,P11717,,,DIP;DOMINO;HPRD;IntAct;SPIKE
,False,,False,Q96J02,Q93008,,,BioGRID;InnateDB
,False,,False,P42680,P09038,,,PhosphoSite;PhosphoSite_dir;dbPTM
,False,,False,Q99569,P08575,,,IntAct
,False,,False,P20783,Q9UF33,,,Signor
,False,,False,Q05209,P29353,,,Wang
,False,,False,P28482,P25098,,,ACSN;MIMP
,False,,False,P01112,P35221,,,IntAct
,False,,False,P07550,P47804,,,IntAct
,False,,False,P17612,P25054,,,Signor
,False,,False,P27986,P52333,,,Wang
,False,,False,P07550,P22626,,,InnateDB
,False,,False,O00206,Q8IWL1,,,SignaLink3
,False,,False,O94992,Q96MH2,,,BioGRID
,False,,False,P51452,P45983,,,DEPOD
,False,,False,O94856,O00560,,,BioGRID;HPRD
,False,,False,P98161,P60709,,,Adhesome
,False,,False,P05067,P19367,,,InnateDB
,False,,False,Q9NSA1,Q16832,,,Signor
,False,,False,P07384,Q12879,,,CA1;Wang
,False,,False,O00141,P25942,,,IntAct
,False,,False,P19875,O95715,,,IntAct
,False,,False,P25098,P49407,,,PhosphoPoint
,False,,False,P68366,Q71U36,,,Wang
,False,,False,P50148,Q14416,,,HPRD
,False,,False,P14416,Q9Y653,,,IntAct
,False,,False,P12931,A7KAX9,,,Adhesome;BioGRID
,False,,False,P15514,P21709,,,Signor
,False,,False,Q05655,P23229,,,Wang
,False,,False,O43924,Q15835,,,HPRD
,False,,False,Q05397,P26010,,,MIMP;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,P55075,P30530,,,Signor
,False,,False,P48730,P25054,,,Wang
,False,,False,Q13177,P43405,,,InnateDB
,False,,False,O60716,P07949,,,IntAct
,False,,False,P02675,P14543,,,HPRD
,False,,False,P01023,Q9Y285,,,IntAct
,False,,False,P17252,P35568,,,Adhesome;CA1
,False,,False,P41220,P07858,,,HPRD;IntAct
,False,,False,O15169,O75581,,,ACSN;Wang
,False,,False,P57078,Q13114,,,SignaLink3
,False,,False,P63146,P35222,,,BioGRID
,False,,False,P80098,P32246,,,KEGG;Signor;Wang
,False,,False,P00533,Q02750,,,CancerCellMap;HPRD
,False,,False,Q00535,P53779,,,Signor
,False,,False,O95786,Q96EQ8,,,InnateDB;IntAct;Macrophage
,False,,False,P17612,P07949,,,MIMP;PhosphoSite_dir;PhosphoSite_noref
,False,,False,Q02763,Q16827,,,IntAct
,False,,False,Q07869,P28482,,,HPRD
,False,,False,P28482,P15056,,,ACSN;MIMP;PhosphoPoint;dbPTM
,False,,False,O95870,Q9NQ84,,,HPRD;IntAct
,False,,False,P08631,Q9ULH1,,,PhosphoPoint
,False,,False,Q05397,Q13153,,,SignaLink3
,False,,False,P20936,Q13017,,,Adhesome;HPRD
,False,,False,P00742,P00750,,,HPRD
,False,,False,P36888,P43405,,,IntAct
,False,,False,O00626,Q16627,,,IntAct
,False,,False,P07996,P26006,,,Ramilowski2015
,False,,False,P07585,P09237,,,HPRD
,False,,False,P22681,P54762,,,ACSN
,False,,False,P23229,Q9UMD9,,,CancerCellMap;HPRD
,False,,False,Q9Y490,P05556,,,SPIKE
,False,,False,Q9BQ95,P03905,,,BioGRID
,False,,False,P49841,P25054,,,Signor
,False,,False,Q00535,P14921,,,Wang
,False,,False,O60603,Q9BXR5,,,HPMR;HPRD;InnateDB;IntAct
,False,,False,P31946,Q92934,,,ACSN
,False,,False,P18031,P55290,,,IntAct
,False,,False,P04049,P06400,,,PhosphoPoint;SignaLink3
,False,,False,Q15768,Q9NX52,,,Ramilowski2015
,False,,False,Q03431,O75581,,,Signor
,False,,False,P49721,P35998,,,Wang
,False,,False,P14625,P61006,,,IntAct
,False,,False,O95972,Q13873,,,Signor;Wang
,False,,False,P36897,Q9HCU5,,,HPRD
,False,,False,P16591,Q14247,,,Wang
,False,,False,P12931,P50281,,,MIMP;PhosphoSite;PhosphoSite_dir
,False,,False,P07996,P01137,,,HPRD;IntAct
,False,,False,P12643,Q13705,,,HPRD;InnateDB
,False,,False,Q14952,O43914,,,Wang
,False,,False,Q05397,Q14451,,,Li2012;MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref;Wang;dbPTM
,False,,False,Q99759,P0CG47,,,IntAct
,False,,False,Q9UHA4,P27361,,,SignaLink3;Signor
,False,,False,Q13614,Q13613,,,BioGRID
,False,,False,Q5TCQ9,Q9ULV1,,,Wang
,False,,False,P08254,P00747,,,HPRD
,False,,False,Q14247,Q9UQB3,,,HPRD
,False,,False,P06493,O15530,,,PhosphoSite_dir;PhosphoSite_noref
,False,,False,Q13200,P62333,,,BioGRID;Macrophage
,False,,False,Q15648,Q9Y2X0,,,BioGRID
,False,,False,O43557,Q92956,,,KEGG;Signor;Wang
,False,,False,P21980,P08697,,,HPRD
,False,,False,P01024,P48740,,,HPRD;InnateDB
,False,,False,O75380,O43920,,,BioGRID
,False,,False,Q9ULB1,Q9NZ94,,,Wang
,False,,False,P01730,P49685,,,CellPhoneDB
,False,,False,P22607,O76093,,,PhosphoPoint;Wang
,False,,False,P40933,Q13261,,,SignaLink3;Signor;Wang
,False,,False,P02751,P53708,,,HPMR;Ramilowski2015
,False,,False,P27361,O43521,,,ACSN;MIMP;PhosphoSite;PhosphoSite_dir;phosphoELM
,False,,False,Q13153,O60469,,,HPRD
,False,,False,Q02383,P22735,,,HPRD
,False,,False,P16333,P22681,,,BioGRID;DOMINO;HPRD;IntAct
,False,,False,P17612,P33076,,,HPRD
,False,,False,P04629,P46108,,,PhosphoPoint
,False,,False,O60716,Q6IQ23,,,IntAct
,False,,False,Q03135,Q16647,,,BioGRID
,False,,False,P25205,P33991,,,Wang
,False,,False,O15530,P31749,,,ACSN;HPRD-phos;PhosphoPoint;dbPTM;phosphoELM
,False,,False,P27361,P46734,,,PhosphoPoint
,False,,False,P21709,P29323,,,ACSN;Li2012
,False,,False,Q9GZV9,P21802,,,CellPhoneDB;IntAct;Ramilowski2015
,False,,False,P05106,P41231,,,HPRD
,False,,False,P61073,P62937,,,SignaLink3
,False,,False,P15498,P12931,,,Adhesome
,False,,False,P63000,P35125,,,Signor
,False,,False,P07288,P00747,,,HPRD
,False,,False,Q6UXX9,Q6NYC1,,,IntAct
,False,,False,P56180,Q9P035,,,BioGRID
,False,,False,P41240,O75578,,,Adhesome
,False,,False,P14780,Q15726,,,HPRD-phos
,False,,False,P12544,P13010,,,BioGRID;InnateDB
,False,,False,P04626,O75791,,,BioGRID;DOMINO;IntAct
,False,,False,Q13145,P36897,,,SignaLink3
,False,,False,P55196,O15197,,,PDZBase;Ramilowski2015
,False,,False,P49662,Q9NU22,,,IntAct
,False,,False,P22681,P05154,,,IntAct
,False,,False,Q9UBY5,P63096,,,Signor
,False,,False,O15123,P54760,,,Signor
,False,,False,Q16288,P28223,,,HPRD;IntAct
,False,,False,Q96A84,Q96A83,,,HPRD
,False,,False,P33992,P61981,,,HPRD
,False,,False,P18031,P62745,,,IntAct
,False,,False,P49771,P30530,,,Signor
,False,,False,P00734,P14770,,,Ramilowski2015
,False,,False,P50148,P25101,,,ACSN
,False,,False,Q13464,P19634,,,KEGG;Wang
,False,,False,Q03405,P03950,,,IntAct
,False,,False,P56945,O15259,,,BioGRID;HPRD
,False,,False,P01344,P10721,,,Signor
,False,,False,P08238,Q14289,,,IntAct
,False,,False,P67775,P27708,,,DEPOD
,False,,False,P07384,P20810,,,ACSN
,False,,False,P62258,P61981,,,ACSN
,False,,False,P19404,P56181,,,ACSN
,False,,False,P06241,P10636,,,MIMP;PhosphoPoint;PhosphoSite;PhosphoSite_dir
,False,,False,P41597,O60704,,,HPRD
,False,,False,P62993,P18031,,,Wang
,False,,False,P12931,Q9Y4K3,,,PhosphoPoint
,False,,False,P31749,P41240,,,BioGRID
,False,,False,P63146,P22314,,,BioGRID
,False,,False,P02452,P21781,,,HPRD
,False,,False,P05556,P09382,,,HPRD;InnateDB
,False,,False,P04083,P41743,,,HPRD
,False,,False,P29279,P02751,,,Wang
,False,,False,P01023,P04180,,,BioGRID;HPRD
,False,,False,P00519,Q99572,,,DOMINO;IntAct
,False,,False,P15514,Q6ZMQ8,,,Signor
,False,,False,P46934,Q9Y4G8,,,BioGRID;IntAct
,False,,False,Q9UBX5,P15502,,,Signor
,False,,False,Q14790,P49585,,,HPRD-phos
,False,,False,P00533,P23470,,,IntAct
,False,,False,Q13291,Q06124,,,Wang
,False,,False,P04049,Q3ZCQ8,,,PhosphoPoint
,False,,False,P62993,P78357,,,IntAct
,False,,False,P14780,Q9NRE1,,,HPRD
,False,,False,P46940,Q9BXB1,,,BioGRID
,False,,False,P28482,Q8WU20,,,PhosphoPoint
,False,,False,P57087,Q9BX67,,,ACSN;Wang
,False,,False,O95391,P01375,,,IntAct
,False,,False,P17252,P10415,,,HPRD
,False,,False,O60258,P35590,,,Signor
,False,,False,P02458,P08514,,,Ramilowski2015
,False,,False,Q13705,P36894,,,SignaLink3
,False,,False,Q9UNH5,O95235,,,BioGRID
,False,,False,Q08379,Q9UBB9,,,IntAct
,False,,False,P63098,P0DP25,,,ACSN;Wang
,False,,False,Q03135,O00194,,,IntAct
,False,,False,P49763,P10721,,,Signor
,False,,False,Q03135,O75955,,,BioGRID;IntAct
,False,,False,P12931,P40763,,,Adhesome;KEGG;SPIKE;Signor;Wang
,False,,False,P62879,P50151,,,BioGRID;HPRD
,False,,False,O43318,P14868,,,PhosphoPoint
,False,,False,P31947,Q9UJM3,,,BioGRID;IntAct
,False,,False,P55210,P10636,,,HPRD
,False,,False,P22681,P00519,,,Adhesome;SignaLink3
,False,,False,P50281,Q9BQ16,,,HPRD
,False,,False,P05107,Q15438,,,BioGRID;HPRD;InnateDB;IntAct
,False,,False,P07948,Q14790,,,MIMP;PhosphoSite;PhosphoSite_dir;PhosphoSite_noref
,False,,False,O14920,P36888,,,SignaLink3
,False,,False,P52333,P06493,,,IntAct
,False,,False,Q05209,P12931,,,DEPOD
,False,,False,P15311,P16070,,,HPRD;IntAct
,False,,False,Q15303,P29350,,,BioGRID
,False,,False,O75084,Q15700,,,HPRD
,False,,False,P21802,O76093,,,PhosphoPoint;Wang
,False,,False,P29317,P12931,,,ACSN
,False,,False,P49815,Q05397,,,BioGRID;HPRD
,False,,False,P29966,P60709,,,Adhesome
,False,,False,P62820,Q15907,,,BioGRID
,False,,False,P51151,Q9UQV4,,,IntAct
,False,,False,Q9H8V3,P61586,,,ACSN
,False,,False,P34998,P55089,,,BioGRID;HPRD
,False,,False,P14784,P31785,,,Wang
,False,,False,P25116,P03956,,,IntAct
,False,,False,P46060,P08754,,,IntAct
,False,,False,O75916,P11488,,,Wang
,False,,False,Q9Y275,Q96RJ3,,,KEGG;SignaLink3;Signor;Wang
,False,,False,P48059,Q8WZ42,,,IntAct
,False,,False,O75489,O75380,,,ACSN
,False,,False,P56705,O75084,,,Signor;Wang
,False,,False,Q02487,Q99959,,,ACSN
,False,,False,P01903,P04233,,,HPRD;IntAct;Macrophage
,False,,False,Q05513,P41594,,,MIMP;PhosphoPoint
,False,,False,P78324,Q14289,,,Adhesome
,False,,False,Q96BI3,P49810,,,Signor
,False,,False,P09429,Q14457,,,SPIKE
,False,,False,P06748,Q9Y4K3,,,IntAct
,False,,False,Q9Y572,P07814,,,PhosphoPoint
,False,,False,P12931,P29350,,,Signor;Wang
,False,,False,P61586,Q13153,,,Adhesome
,False,,False,P78536,Q99466,,,Signor;Wang
,False,,False,O14641,P05771,,,Wang
,False,,False,Q9Y4K3,P09936,,,IntAct
,False,,False,Q05513,Q12933,,,MIMP;PhosphoSite;Wang
,False,,False,Q05397,P18206,,,Adhesome;HPRD;MPPI
,False,,False,O43639,O15156,,,IntAct
,False,,False,P58400,O14522,,,BioGRID
,False,,False,Q9HAU4,P35222,,,SignaLink3
,False,,False,P35221,P55196,,,HPRD;IntAct
,False,,False,P01344,P35590,,,Signor
,False,,False,Q9Y4K3,P07437,,,IntAct
,False,,False,P29474,Q8IVI9,,,BioGRID;HPRD;IntAct
,False,,False,Q14204,P37840,,,BioGRID
,False,,False,P10415,Q07812,,,ACSN
,False,,False,P00533,P05023,,,BioGRID;HPRD;InnateDB
,False,,False,Q9Y5V3,O14964,,,IntAct
,False,,False,P36894,P18075,,,BioGRID;HPRD
,False,,False,P09874,P50876,,,BioGRID
,False,,False,O00755,Q13467,,,CellPhoneDB;HPMR;Ramilowski2015
,False,,False,P51681,Q92583,,,IntAct
,False,,False,P52803,P08922,,,Signor
,False,,False,P07237,Q96HE7,,,BioGRID;HPRD;IntAct
,False,,False,P03973,P08246,,,Wang
,False,,False,P07948,P42574,,,HPRD
,False,,False,P98160,Q5TAT6,,,Ramilowski2015
,False,,False,P32121,P28482,,,Wang
,False,,False,Q13563,Q9HCX4,,,TRIP
,False,,False,Q02156,Q13009,,,PhosphoPoint
,False,,False,P62191,Q13200,,,Wang
,False,,False,P63000,Q14289,,,Adhesome
,False,,False,Q92934,P45983,,,HPRD;IntAct
,False,,False,Q04759,P26038,,,MIMP;PhosphoNetworks;PhosphoPoint;PhosphoSite;PhosphoSite_dir
,False,,False,Q01780,Q9Y2L1,,,BioGRID;HPRD;IntAct
,False,,False,Q9NZQ7,P33681,,,KEGG
,False,,False,O43921,P54756,,,Ramilowski2015;Wang
,False,,False,Q9Y5Y4,Q13258,,,InnateDB
,False,,False,Q9Y239,Q6UX06,,,IntAct
,False,,False,P40763,O60674,,,BioGRID;CancerCellMap;HPRD;InnateDB
,False,,False,P07948,Q05397,,,Adhesome;BioGRID;HPRD;InnateDB;IntAct
,False,,False,P84022,P28482,,,SignaLink3
,False,,False,P22681,O60674,,,Wang
,False,,False,P01127,P01112,,,Wang
,False,,False,P14778,Q8WWZ1,,,HPRD
,False,,False,P27361,P36507,,,Wang
,False,,False,P22681,P54762,,,BioGRID
,False,,False,P17612,Q14432,,,Signor
,False,,False,P53667,Q13873,,,BioGRID;HPRD
,False,,False,P20783,Q6ZMQ8,,,Signor
,False,,False,Q13705,Q8N6C5,,,HPRD
,False,,False,P27361,Q15046,,,Signor
,False,,False,O14641,Q9BZM1,,,IntAct
,False,,False,O14522,P49023,,,DEPOD
,False,,False,P01138,P00533,,,Signor
,False,,False,Q16820,Q8WUD6,,,IntAct
,False,,False,P48061,P80162,,,IntAct
,False,,False,P31947,P35222,,,BioGRID
,False,,False,Q05655,P62136,,,PhosphoPoint
,False,,False,P49841,P40337,,,MIMP
,False,,False,P04083,P12931,,,Wang
,False,,False,P46108,P00519,,,Adhesome;BioGRID;DOMINO;HPRD;IntAct;SPIKE
,False,,False,Q13480,Q07889,,,KEGG
,False,,True,P01042,P30411,,,Guide2Pharma;HPMR;Ramilowski2015;Wang
,False,,False,O43924,P61006,,,HPRD
,False,,False,P53779,O14733,,,PhosphoNetworks
,False,,False,P30040,Q8WZ42,,,IntAct
,False,,False,Q9Y4K3,P62333,,,IntAct
,False,,False,P27361,P00533,,,MIMP;PhosphoSite;PhosphoSite_dir;phosphoELM
,False,,False,O15530,Q02750,,,SignaLink3;Signor
,False,,False,P30556,P32121,,,BioGRID;HPRD;InnateDB;IntAct
,False,,False,P60709,P50991,,,HPRD
,False,,False,P58166,P27037,,,CellPhoneDB
,False,,False,P15056,P36507,,,SPIKE;SignaLink3;Signor;Wang
,False,,False,Q9UIW2,Q8NFY4,,,HPRD
,False,,False,P35442,P13612,,,Wang
,False,,False,Q9BX66,Q9H2E6,,,HPRD;IntAct
,False,,False,P42574,P56945,,,SPIKE
,False,,False,P10721,P43403,,,IntAct
,False,,False,P10747,P62993,,,Li2012;Wang
,False,,False,P30101,O95994,,,BioGRID
,False,,False,Q14790,Q9Y4K3,,,BioGRID;InnateDB
,False,,False,P01137,P20908,,,IntAct;MatrixDB
,False,,False,Q13444,P37198,,,IntAct
,False,,False,P24394,Q05513,,,Wang
,False,,False,P08238,P29317,,,IntAct
,False,,False,P98172,P54762,,,Ramilowski2015;Wang
,False,,False,P60709,Q12846,,,HPRD
,False,,False,P00533,P46109,,,Wang
,False,,False,P22681,P17948,,,BioGRID;IntAct
,False,,False,P36941,Q12933,,,BioGRID;HPRD;InnateDB;IntAct
,False,,False,P36956,P62979,,,DIP
,False,,False,P14649,P60660,,,ACSN
,False,,False,Q9Y490,P05556,,,Wang
,False,,False,P27986,P07766,,,BioGRID;HPRD
,False,,False,Q9HBI1,Q13418,,,Wang
,False,,False,P05019,Q01974,,,Signor
,False,,False,P31751,P29474,,,PhosphoPoint
,False,,False,Q9NNX6,Q08380,,,BioGRID
,False,,False,P53420,COMPLEX:P05556-P17301,,,Signor
,False,,False,P23560,P54756,,,Signor
,False,,False,P08575,P43403,,,HPRD
